"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/mechanical-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/mechanical-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Practice","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/structural-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-practice/structural-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/advanced-manufacturing/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/advanced-manufacturing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/civil-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/civil-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/electrical-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/electrical-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/electronics-and-telecommunications/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/electronics-and-telecommunications/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/mechanical-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/mechanical-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Engineering Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/structural-engineering/","https://www.swinburne.edu.au/course/postgraduate/master-of-engineering-science/structural-engineering/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Finance","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-finance/","https://www.swinburne.edu.au/course/postgraduate/master-of-finance/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Forensic Behavioural Science","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-forensic-behavioural-science/","https://www.swinburne.edu.au/course/postgraduate/master-of-forensic-behavioural-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Human Resource Management","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Human Resource Management","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/accounting/","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/accounting/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Human Resource Management","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/business-analytics/","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/business-analytics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Human Resource Management","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/business-information-systems/","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/business-information-systems/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Master of Human Resource Management Specialising in Digital Marketing","Master","","","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/digital-marketing/","https://www.swinburne.edu.au/course/postgraduate/master-of-human-resource-management/digital-marketing/","","","","Course name from page title / cleaned URL."
